location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Hauptstraße (Süd), Erlangen;2024-04-30 03:00:00 +0200;Tuesday;8;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-04-30 04:00:00 +0200;Tuesday;9;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-04-30 05:00:00 +0200;Tuesday;54;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-04-30 06:00:00 +0200;Tuesday;126;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-04-30 07:00:00 +0200;Tuesday;552;9;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 08:00:00 +0200;Tuesday;667;12;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 09:00:00 +0200;Tuesday;827;16;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 10:00:00 +0200;Tuesday;981;19;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 11:00:00 +0200;Tuesday;1210;21;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 12:00:00 +0200;Tuesday;1329;25;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 13:00:00 +0200;Tuesday;1332;26;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 14:00:00 +0200;Tuesday;1330;27;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 15:00:00 +0200;Tuesday;1383;27;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-04-30 16:00:00 +0200;Tuesday;1631;26;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-04-30 17:00:00 +0200;Tuesday;1798;27;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 18:00:00 +0200;Tuesday;1670;26;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 19:00:00 +0200;Tuesday;1463;25;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 20:00:00 +0200;Tuesday;1122;25;clear-day;
Hauptstraße (Süd), Erlangen;2024-04-30 21:00:00 +0200;Tuesday;920;21;clear-night;
Hauptstraße (Süd), Erlangen;2024-04-30 22:00:00 +0200;Tuesday;749;20;clear-night;
Hauptstraße (Süd), Erlangen;2024-04-30 23:00:00 +0200;Tuesday;754;17;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-01 00:00:00 +0200;Wednesday;428;17;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-01 01:00:00 +0200;Wednesday;363;17;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-01 02:00:00 +0200;Wednesday;261;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-01 03:00:00 +0200;Wednesday;165;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-01 04:00:00 +0200;Wednesday;58;14;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-01 05:00:00 +0200;Wednesday;90;14;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-01 06:00:00 +0200;Wednesday;45;13;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 07:00:00 +0200;Wednesday;74;14;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 08:00:00 +0200;Wednesday;117;16;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 09:00:00 +0200;Wednesday;289;18;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 10:00:00 +0200;Wednesday;520;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 11:00:00 +0200;Wednesday;700;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 12:00:00 +0200;Wednesday;809;22;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-01 13:00:00 +0200;Wednesday;1169;24;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-01 14:00:00 +0200;Wednesday;1510;25;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-01 15:00:00 +0200;Wednesday;1667;25;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-01 16:00:00 +0200;Wednesday;1653;26;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 17:00:00 +0200;Wednesday;1363;25;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 18:00:00 +0200;Wednesday;1362;25;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 19:00:00 +0200;Wednesday;1251;24;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 20:00:00 +0200;Wednesday;1021;23;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-01 21:00:00 +0200;Wednesday;649;21;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-01 22:00:00 +0200;Wednesday;420;19;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-01 23:00:00 +0200;Wednesday;223;17;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 00:00:00 +0200;Thursday;80;17;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 01:00:00 +0200;Thursday;19;16;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 02:00:00 +0200;Thursday;15;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 03:00:00 +0200;Thursday;5;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 04:00:00 +0200;Thursday;19;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 05:00:00 +0200;Thursday;67;14;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-02 06:00:00 +0200;Thursday;126;12;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-02 07:00:00 +0200;Thursday;502;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-02 08:00:00 +0200;Thursday;650;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-02 09:00:00 +0200;Thursday;814;18;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-02 10:00:00 +0200;Thursday;1099;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-02 11:00:00 +0200;Thursday;1243;21;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-02 12:00:00 +0200;Thursday;1383;23;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-02 13:00:00 +0200;Thursday;1422;23;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-02 14:00:00 +0200;Thursday;1143;24;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-02 15:00:00 +0200;Thursday;980;24;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 16:00:00 +0200;Thursday;578;23;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 17:00:00 +0200;Thursday;854;20;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 18:00:00 +0200;Thursday;1024;21;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 19:00:00 +0200;Thursday;833;19;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-02 20:00:00 +0200;Thursday;452;17;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 21:00:00 +0200;Thursday;328;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 22:00:00 +0200;Thursday;310;13;rain;
Hauptstraße (Süd), Erlangen;2024-05-02 23:00:00 +0200;Thursday;161;14;rain;
Hauptstraße (Süd), Erlangen;2024-05-03 00:00:00 +0200;Friday;84;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 01:00:00 +0200;Friday;25;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-03 02:00:00 +0200;Friday;52;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 03:00:00 +0200;Friday;33;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 04:00:00 +0200;Friday;38;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 05:00:00 +0200;Friday;164;12;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-03 06:00:00 +0200;Friday;167;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 07:00:00 +0200;Friday;414;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 08:00:00 +0200;Friday;515;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-03 09:00:00 +0200;Friday;749;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 10:00:00 +0200;Friday;1025;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 11:00:00 +0200;Friday;1075;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 12:00:00 +0200;Friday;1223;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 13:00:00 +0200;Friday;1267;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 14:00:00 +0200;Friday;1289;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 15:00:00 +0200;Friday;1401;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-03 16:00:00 +0200;Friday;1522;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 17:00:00 +0200;Friday;1329;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-03 18:00:00 +0200;Friday;1293;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-03 19:00:00 +0200;Friday;1128;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 20:00:00 +0200;Friday;789;13;rain;
Hauptstraße (Süd), Erlangen;2024-05-03 21:00:00 +0200;Friday;746;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 22:00:00 +0200;Friday;604;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-03 23:00:00 +0200;Friday;466;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-04 00:00:00 +0200;Saturday;383;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-04 01:00:00 +0200;Saturday;359;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-04 02:00:00 +0200;Saturday;134;10;rain;
Hauptstraße (Süd), Erlangen;2024-05-04 03:00:00 +0200;Saturday;40;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-04 04:00:00 +0200;Saturday;37;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-04 05:00:00 +0200;Saturday;59;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-04 06:00:00 +0200;Saturday;48;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 07:00:00 +0200;Saturday;124;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 08:00:00 +0200;Saturday;325;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 09:00:00 +0200;Saturday;832;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-04 10:00:00 +0200;Saturday;1363;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 11:00:00 +0200;Saturday;2006;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 12:00:00 +0200;Saturday;2178;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 13:00:00 +0200;Saturday;2259;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 14:00:00 +0200;Saturday;2227;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 15:00:00 +0200;Saturday;2006;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 16:00:00 +0200;Saturday;1816;18;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 17:00:00 +0200;Saturday;1789;19;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 18:00:00 +0200;Saturday;1692;19;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-04 19:00:00 +0200;Saturday;1574;18;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-04 20:00:00 +0200;Saturday;1024;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-04 21:00:00 +0200;Saturday;1041;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-04 22:00:00 +0200;Saturday;734;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-04 23:00:00 +0200;Saturday;524;14;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-05 00:00:00 +0200;Sunday;520;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-05 01:00:00 +0200;Sunday;348;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-05 02:00:00 +0200;Sunday;237;12;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-05 03:00:00 +0200;Sunday;93;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-05 04:00:00 +0200;Sunday;91;12;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-05 05:00:00 +0200;Sunday;68;13;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 06:00:00 +0200;Sunday;29;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-05 07:00:00 +0200;Sunday;43;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-05 08:00:00 +0200;Sunday;61;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-05 09:00:00 +0200;Sunday;154;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-05 10:00:00 +0200;Sunday;263;15;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 11:00:00 +0200;Sunday;395;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 12:00:00 +0200;Sunday;439;17;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 13:00:00 +0200;Sunday;545;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 14:00:00 +0200;Sunday;440;17;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 15:00:00 +0200;Sunday;540;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-05 16:00:00 +0200;Sunday;397;15;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 17:00:00 +0200;Sunday;585;15;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 18:00:00 +0200;Sunday;701;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 19:00:00 +0200;Sunday;761;17;rain;
Hauptstraße (Süd), Erlangen;2024-05-05 20:00:00 +0200;Sunday;612;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-05 21:00:00 +0200;Sunday;460;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-05 22:00:00 +0200;Sunday;267;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-05 23:00:00 +0200;Sunday;107;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-06 00:00:00 +0200;Monday;48;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-06 01:00:00 +0200;Monday;20;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-06 02:00:00 +0200;Monday;11;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-06 03:00:00 +0200;Monday;5;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-06 04:00:00 +0200;Monday;8;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-06 05:00:00 +0200;Monday;49;11;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 06:00:00 +0200;Monday;90;11;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 07:00:00 +0200;Monday;368;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-06 08:00:00 +0200;Monday;569;13;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 09:00:00 +0200;Monday;632;14;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-06 10:00:00 +0200;Monday;970;16;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-06 11:00:00 +0200;Monday;1081;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 12:00:00 +0200;Monday;1032;17;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-06 13:00:00 +0200;Monday;1171;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 14:00:00 +0200;Monday;1234;18;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 15:00:00 +0200;Monday;1241;18;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-06 16:00:00 +0200;Monday;1201;19;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 17:00:00 +0200;Monday;885;19;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 18:00:00 +0200;Monday;951;17;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 19:00:00 +0200;Monday;451;16;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 20:00:00 +0200;Monday;312;14;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 21:00:00 +0200;Monday;346;13;rain;
Hauptstraße (Süd), Erlangen;2024-05-06 22:00:00 +0200;Monday;280;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-06 23:00:00 +0200;Monday;112;13;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 00:00:00 +0200;Tuesday;47;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 01:00:00 +0200;Tuesday;10;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 02:00:00 +0200;Tuesday;20;12;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-07 03:00:00 +0200;Tuesday;6;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 04:00:00 +0200;Tuesday;16;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 05:00:00 +0200;Tuesday;50;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 06:00:00 +0200;Tuesday;137;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 07:00:00 +0200;Tuesday;523;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 08:00:00 +0200;Tuesday;655;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 09:00:00 +0200;Tuesday;516;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 10:00:00 +0200;Tuesday;652;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 11:00:00 +0200;Tuesday;880;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-07 12:00:00 +0200;Tuesday;1160;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 13:00:00 +0200;Tuesday;1202;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 14:00:00 +0200;Tuesday;945;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 15:00:00 +0200;Tuesday;1134;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 16:00:00 +0200;Tuesday;1275;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-07 17:00:00 +0200;Tuesday;1424;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 18:00:00 +0200;Tuesday;1152;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 19:00:00 +0200;Tuesday;1018;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 20:00:00 +0200;Tuesday;593;12;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 21:00:00 +0200;Tuesday;475;11;rain;
Hauptstraße (Süd), Erlangen;2024-05-07 22:00:00 +0200;Tuesday;397;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-07 23:00:00 +0200;Tuesday;294;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 00:00:00 +0200;Wednesday;107;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 01:00:00 +0200;Wednesday;57;10;rain;
Hauptstraße (Süd), Erlangen;2024-05-08 02:00:00 +0200;Wednesday;33;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-08 03:00:00 +0200;Wednesday;38;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 04:00:00 +0200;Wednesday;32;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-08 05:00:00 +0200;Wednesday;104;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 06:00:00 +0200;Wednesday;136;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-08 07:00:00 +0200;Wednesday;493;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 08:00:00 +0200;Wednesday;637;10;rain;
Hauptstraße (Süd), Erlangen;2024-05-08 09:00:00 +0200;Wednesday;800;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 10:00:00 +0200;Wednesday;946;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 11:00:00 +0200;Wednesday;1092;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 12:00:00 +0200;Wednesday;1207;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 13:00:00 +0200;Wednesday;1260;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 14:00:00 +0200;Wednesday;1319;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 15:00:00 +0200;Wednesday;1391;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 16:00:00 +0200;Wednesday;1496;14;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 17:00:00 +0200;Wednesday;1531;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-08 18:00:00 +0200;Wednesday;1464;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-08 19:00:00 +0200;Wednesday;1476;13;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 20:00:00 +0200;Wednesday;1123;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-08 21:00:00 +0200;Wednesday;918;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-08 22:00:00 +0200;Wednesday;831;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-05-08 23:00:00 +0200;Wednesday;579;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-09 00:00:00 +0200;Thursday;295;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 01:00:00 +0200;Thursday;236;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 02:00:00 +0200;Thursday;127;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 03:00:00 +0200;Thursday;79;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 04:00:00 +0200;Thursday;31;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 05:00:00 +0200;Thursday;35;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 06:00:00 +0200;Thursday;35;5;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 07:00:00 +0200;Thursday;48;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-09 08:00:00 +0200;Thursday;99;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-09 09:00:00 +0200;Thursday;229;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-09 10:00:00 +0200;Thursday;437;13;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 11:00:00 +0200;Thursday;758;16;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-09 12:00:00 +0200;Thursday;909;17;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 13:00:00 +0200;Thursday;1280;18;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 14:00:00 +0200;Thursday;1652;19;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 15:00:00 +0200;Thursday;1974;19;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 16:00:00 +0200;Thursday;2118;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 17:00:00 +0200;Thursday;1948;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 18:00:00 +0200;Thursday;1966;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 19:00:00 +0200;Thursday;1839;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 20:00:00 +0200;Thursday;1487;19;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-09 21:00:00 +0200;Thursday;1188;16;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 22:00:00 +0200;Thursday;771;15;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-09 23:00:00 +0200;Thursday;536;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-10 00:00:00 +0200;Friday;442;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-10 01:00:00 +0200;Friday;223;10;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-10 02:00:00 +0200;Friday;398;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-10 03:00:00 +0200;Friday;317;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-10 04:00:00 +0200;Friday;193;7;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-10 05:00:00 +0200;Friday;62;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-10 06:00:00 +0200;Friday;111;5;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 07:00:00 +0200;Friday;394;6;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 08:00:00 +0200;Friday;511;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-10 09:00:00 +0200;Friday;925;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-10 10:00:00 +0200;Friday;1381;16;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 11:00:00 +0200;Friday;1468;18;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 12:00:00 +0200;Friday;1617;19;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-05-10 13:00:00 +0200;Friday;1807;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 14:00:00 +0200;Friday;1797;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 15:00:00 +0200;Friday;1953;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 16:00:00 +0200;Friday;2192;21;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 17:00:00 +0200;Friday;2056;22;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 18:00:00 +0200;Friday;1974;22;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 19:00:00 +0200;Friday;1824;21;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 20:00:00 +0200;Friday;1494;20;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-10 21:00:00 +0200;Friday;1289;17;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-10 22:00:00 +0200;Friday;1309;14;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-10 23:00:00 +0200;Friday;694;13;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-05-11 00:00:00 +0200;Saturday;308;12;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-11 01:00:00 +0200;Saturday;258;11;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-11 02:00:00 +0200;Saturday;116;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-11 03:00:00 +0200;Saturday;64;10;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-11 04:00:00 +0200;Saturday;45;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-11 05:00:00 +0200;Saturday;60;7;clear-night;
Hauptstraße (Süd), Erlangen;2024-05-11 06:00:00 +0200;Saturday;45;6;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-11 07:00:00 +0200;Saturday;121;7;clear-day;
Hauptstraße (Süd), Erlangen;2024-05-11 08:00:00 +0200;Saturday;323;12;clear-day;
